Date,Month,Day,Year,Location,Birds
9/1/2023,9,1,2023,Allen Center,0
9/1/2023,9,1,2023,KGH-E,0
9/1/2023,9,1,2023,KGH-N,0
9/1/2023,9,1,2023,KGH-S,0
9/1/2023,9,1,2023,KGH-W,0
9/1/2023,9,1,2023,Mudd Library,0
9/1/2023,9,1,2023,RAC-E,0
9/1/2023,9,1,2023,RAC-N,0
9/1/2023,9,1,2023,RAC-S,0
9/1/2023,9,1,2023,RAC-W,0
9/2/2023,9,2,2023,Allen Center,0
9/2/2023,9,2,2023,KGH-E,0
9/2/2023,9,2,2023,KGH-N,0
9/2/2023,9,2,2023,KGH-S,0
9/2/2023,9,2,2023,KGH-W,0
9/2/2023,9,2,2023,Mudd Library,2
9/2/2023,9,2,2023,Mudd Library,0
9/2/2023,9,2,2023,RAC-E,0
9/2/2023,9,2,2023,RAC-N,0
9/2/2023,9,2,2023,RAC-S,0
9/2/2023,9,2,2023,RAC-W,0
9/3/2023,9,3,2023,Allen Center,0
9/3/2023,9,3,2023,KGH-E,0
9/3/2023,9,3,2023,KGH-N,0
9/3/2023,9,3,2023,KGH-S,2
9/3/2023,9,3,2023,KGH-S,0
9/3/2023,9,3,2023,KGH-W,0
9/3/2023,9,3,2023,Mudd Library,0
9/3/2023,9,3,2023,RAC-E,0
9/3/2023,9,3,2023,RAC-N,0
9/3/2023,9,3,2023,RAC-S,0
9/3/2023,9,3,2023,RAC-W,0
9/4/2023,9,4,2023,Allen Center,0
9/4/2023,9,4,2023,KGH-E,0
9/4/2023,9,4,2023,KGH-N,0
9/4/2023,9,4,2023,KGH-S,0
9/4/2023,9,4,2023,KGH-W,0
9/4/2023,9,4,2023,Mudd Library,0
9/4/2023,9,4,2023,RAC-E,0
9/4/2023,9,4,2023,RAC-N,0
9/4/2023,9,4,2023,RAC-S,0
9/4/2023,9,4,2023,RAC-W,0
9/5/2023,9,5,2023,Allen Center,0
9/5/2023,9,5,2023,KGH-E,0
9/5/2023,9,5,2023,KGH-N,0
9/5/2023,9,5,2023,KGH-S,0
9/5/2023,9,5,2023,KGH-W,0
9/5/2023,9,5,2023,Mudd Library,0
9/5/2023,9,5,2023,RAC-E,1
9/5/2023,9,5,2023,RAC-E,0
9/5/2023,9,5,2023,RAC-N,0
9/5/2023,9,5,2023,RAC-S,0
9/5/2023,9,5,2023,RAC-W,0
9/6/2023,9,6,2023,Allen Center,0
9/6/2023,9,6,2023,KGH-E,0
9/6/2023,9,6,2023,KGH-N,0
9/6/2023,9,6,2023,KGH-S,0
9/6/2023,9,6,2023,KGH-W,2
9/6/2023,9,6,2023,KGH-W,0
9/6/2023,9,6,2023,Mudd Library,2
9/6/2023,9,6,2023,Mudd Library,0
9/6/2023,9,6,2023,RAC-E,0
9/6/2023,9,6,2023,RAC-N,0
9/6/2023,9,6,2023,RAC-S,0
9/6/2023,9,6,2023,RAC-W,0
9/7/2023,9,7,2023,Allen Center,0
9/7/2023,9,7,2023,KGH-E,0
9/7/2023,9,7,2023,KGH-N,0
9/7/2023,9,7,2023,KGH-S,0
9/7/2023,9,7,2023,KGH-W,0
9/7/2023,9,7,2023,Mudd Library,0
9/7/2023,9,7,2023,RAC-E,0
9/7/2023,9,7,2023,RAC-N,0
9/7/2023,9,7,2023,RAC-S,0
9/7/2023,9,7,2023,RAC-W,0
9/8/2023,9,8,2023,Allen Center,0
9/8/2023,9,8,2023,KGH-E,2
9/8/2023,9,8,2023,KGH-E,0
9/8/2023,9,8,2023,KGH-N,0
9/8/2023,9,8,2023,KGH-S,2
9/8/2023,9,8,2023,KGH-S,0
9/8/2023,9,8,2023,KGH-W,0
9/8/2023,9,8,2023,Mudd Library,4
9/8/2023,9,8,2023,Mudd Library,0
9/8/2023,9,8,2023,RAC-E,0
9/8/2023,9,8,2023,RAC-N,5
9/8/2023,9,8,2023,RAC-N,0
9/8/2023,9,8,2023,RAC-S,0
9/8/2023,9,8,2023,RAC-W,0
9/9/2023,9,9,2023,Allen Center,0
9/9/2023,9,9,2023,KGH-E,0
9/9/2023,9,9,2023,KGH-N,0
9/9/2023,9,9,2023,KGH-S,0
9/9/2023,9,9,2023,KGH-W,0
9/9/2023,9,9,2023,Mudd Library,0
9/9/2023,9,9,2023,RAC-E,0
9/9/2023,9,9,2023,RAC-N,0
9/9/2023,9,9,2023,RAC-S,0
9/9/2023,9,9,2023,RAC-W,0
9/10/2023,9,10,2023,Allen Center,0
9/10/2023,9,10,2023,KGH-E,2
9/10/2023,9,10,2023,KGH-E,0
9/10/2023,9,10,2023,KGH-N,0
9/10/2023,9,10,2023,KGH-S,0
9/10/2023,9,10,2023,KGH-W,0
9/10/2023,9,10,2023,Mudd Library,0
9/10/2023,9,10,2023,RAC-E,0
9/10/2023,9,10,2023,RAC-N,0
9/10/2023,9,10,2023,RAC-S,0
9/10/2023,9,10,2023,RAC-W,0
9/11/2023,9,11,2023,Allen Center,0
9/11/2023,9,11,2023,KGH-E,0
9/11/2023,9,11,2023,KGH-N,0
9/11/2023,9,11,2023,KGH-S,0
9/11/2023,9,11,2023,KGH-W,0
9/11/2023,9,11,2023,Mudd Library,0
9/11/2023,9,11,2023,RAC-E,0
9/11/2023,9,11,2023,RAC-N,0
9/11/2023,9,11,2023,RAC-S,0
9/11/2023,9,11,2023,RAC-W,0
9/12/2023,9,12,2023,Allen Center,0
9/12/2023,9,12,2023,KGH-E,2
9/12/2023,9,12,2023,KGH-E,0
9/12/2023,9,12,2023,KGH-N,0
9/12/2023,9,12,2023,KGH-S,2
9/12/2023,9,12,2023,KGH-S,0
9/12/2023,9,12,2023,KGH-W,0
9/12/2023,9,12,2023,Mudd Library,0
9/12/2023,9,12,2023,RAC-E,0
9/12/2023,9,12,2023,RAC-N,0
9/12/2023,9,12,2023,RAC-S,0
9/12/2023,9,12,2023,RAC-W,0
9/13/2023,9,13,2023,Allen Center,0
9/13/2023,9,13,2023,KGH-E,2
9/13/2023,9,13,2023,KGH-E,0
9/13/2023,9,13,2023,KGH-N,0
9/13/2023,9,13,2023,KGH-S,0
9/13/2023,9,13,2023,KGH-W,0
9/13/2023,9,13,2023,Mudd Library,2
9/13/2023,9,13,2023,Mudd Library,0
9/13/2023,9,13,2023,RAC-E,0
9/13/2023,9,13,2023,RAC-N,0
9/13/2023,9,13,2023,RAC-S,0
9/13/2023,9,13,2023,RAC-W,0
9/14/2023,9,14,2023,Allen Center,0
9/14/2023,9,14,2023,KGH-E,0
9/14/2023,9,14,2023,KGH-N,0
9/14/2023,9,14,2023,KGH-S,0
9/14/2023,9,14,2023,KGH-W,0
9/14/2023,9,14,2023,Mudd Library,0
9/14/2023,9,14,2023,RAC-E,0
9/14/2023,9,14,2023,RAC-N,0
9/14/2023,9,14,2023,RAC-S,0
9/14/2023,9,14,2023,RAC-W,0
9/15/2023,9,15,2023,Allen Center,0
9/15/2023,9,15,2023,KGH-E,0
9/15/2023,9,15,2023,KGH-N,0
9/15/2023,9,15,2023,KGH-S,0
9/15/2023,9,15,2023,KGH-W,0
9/15/2023,9,15,2023,Mudd Library,2
9/15/2023,9,15,2023,Mudd Library,0
9/15/2023,9,15,2023,RAC-E,0
9/15/2023,9,15,2023,RAC-N,0
9/15/2023,9,15,2023,RAC-S,0
9/15/2023,9,15,2023,RAC-W,0
9/16/2023,9,16,2023,Allen Center,0
9/16/2023,9,16,2023,KGH-E,0
9/16/2023,9,16,2023,KGH-N,0
9/16/2023,9,16,2023,KGH-S,0
9/16/2023,9,16,2023,KGH-W,0
9/16/2023,9,16,2023,Mudd Library,0
9/16/2023,9,16,2023,RAC-E,0
9/16/2023,9,16,2023,RAC-N,0
9/16/2023,9,16,2023,RAC-S,0
9/16/2023,9,16,2023,RAC-W,0
9/17/2023,9,17,2023,Allen Center,0
9/17/2023,9,17,2023,KGH-E,0
9/17/2023,9,17,2023,KGH-N,0
9/17/2023,9,17,2023,KGH-S,2
9/17/2023,9,17,2023,KGH-S,0
9/17/2023,9,17,2023,KGH-W,0
9/17/2023,9,17,2023,Mudd Library,0
9/17/2023,9,17,2023,RAC-E,0
9/17/2023,9,17,2023,RAC-N,0
9/17/2023,9,17,2023,RAC-S,0
9/17/2023,9,17,2023,RAC-W,0
9/18/2023,9,18,2023,Allen Center,2
9/18/2023,9,18,2023,Allen Center,0
9/18/2023,9,18,2023,KGH-E,0
9/18/2023,9,18,2023,KGH-N,0
9/18/2023,9,18,2023,KGH-S,0
9/18/2023,9,18,2023,KGH-W,10
9/18/2023,9,18,2023,KGH-W,0
9/18/2023,9,18,2023,Mudd Library,4
9/18/2023,9,18,2023,Mudd Library,0
9/18/2023,9,18,2023,RAC-E,0
9/18/2023,9,18,2023,RAC-N,1
9/18/2023,9,18,2023,RAC-N,0
9/18/2023,9,18,2023,RAC-S,0
9/18/2023,9,18,2023,RAC-W,0
9/19/2023,9,19,2023,Allen Center,0
9/19/2023,9,19,2023,KGH-E,0
9/19/2023,9,19,2023,KGH-N,0
9/19/2023,9,19,2023,KGH-S,0
9/19/2023,9,19,2023,KGH-W,0
9/19/2023,9,19,2023,Mudd Library,0
9/19/2023,9,19,2023,RAC-E,0
9/19/2023,9,19,2023,RAC-N,0
9/19/2023,9,19,2023,RAC-S,0
9/19/2023,9,19,2023,RAC-W,0
9/20/2023,9,20,2023,Allen Center,0
9/20/2023,9,20,2023,KGH-E,0
9/20/2023,9,20,2023,KGH-N,0
9/20/2023,9,20,2023,KGH-S,0
9/20/2023,9,20,2023,KGH-W,0
9/20/2023,9,20,2023,Mudd Library,0
9/20/2023,9,20,2023,RAC-E,0
9/20/2023,9,20,2023,RAC-N,0
9/20/2023,9,20,2023,RAC-S,0
9/20/2023,9,20,2023,RAC-W,0
9/21/2023,9,21,2023,Allen Center,0
9/21/2023,9,21,2023,KGH-E,0
9/21/2023,9,21,2023,KGH-N,2
9/21/2023,9,21,2023,KGH-N,0
9/21/2023,9,21,2023,KGH-S,0
9/21/2023,9,21,2023,KGH-W,0
9/21/2023,9,21,2023,Mudd Library,0
9/21/2023,9,21,2023,RAC-E,0
9/21/2023,9,21,2023,RAC-N,0
9/21/2023,9,21,2023,RAC-S,0
9/21/2023,9,21,2023,RAC-W,0
9/22/2023,9,22,2023,Allen Center,0
9/22/2023,9,22,2023,KGH-E,0
9/22/2023,9,22,2023,KGH-N,0
9/22/2023,9,22,2023,KGH-S,0
9/22/2023,9,22,2023,KGH-W,0
9/22/2023,9,22,2023,Mudd Library,2
9/22/2023,9,22,2023,Mudd Library,0
9/22/2023,9,22,2023,RAC-E,0
9/22/2023,9,22,2023,RAC-N,0
9/22/2023,9,22,2023,RAC-S,0
9/22/2023,9,22,2023,RAC-W,0
9/23/2023,9,23,2023,Allen Center,0
9/23/2023,9,23,2023,KGH-E,0
9/23/2023,9,23,2023,KGH-N,0
9/23/2023,9,23,2023,KGH-S,0
9/23/2023,9,23,2023,KGH-W,0
9/23/2023,9,23,2023,Mudd Library,0
9/23/2023,9,23,2023,RAC-E,0
9/23/2023,9,23,2023,RAC-N,0
9/23/2023,9,23,2023,RAC-S,0
9/23/2023,9,23,2023,RAC-W,0
9/24/2023,9,24,2023,Allen Center,0
9/24/2023,9,24,2023,KGH-E,0
9/24/2023,9,24,2023,KGH-N,0
9/24/2023,9,24,2023,KGH-S,0
9/24/2023,9,24,2023,KGH-W,0
9/24/2023,9,24,2023,Mudd Library,0
9/24/2023,9,24,2023,RAC-E,0
9/24/2023,9,24,2023,RAC-N,0
9/24/2023,9,24,2023,RAC-S,0
9/24/2023,9,24,2023,RAC-W,0
9/25/2023,9,25,2023,Allen Center,0
9/25/2023,9,25,2023,KGH-E,0
9/25/2023,9,25,2023,KGH-N,0
9/25/2023,9,25,2023,KGH-S,0
9/25/2023,9,25,2023,KGH-W,0
9/25/2023,9,25,2023,Mudd Library,0
9/25/2023,9,25,2023,RAC-E,0
9/25/2023,9,25,2023,RAC-N,0
9/25/2023,9,25,2023,RAC-S,0
9/25/2023,9,25,2023,RAC-W,0
9/26/2023,9,26,2023,Allen Center,0
9/26/2023,9,26,2023,KGH-E,0
9/26/2023,9,26,2023,KGH-N,0
9/26/2023,9,26,2023,KGH-S,0
9/26/2023,9,26,2023,KGH-W,0
9/26/2023,9,26,2023,Mudd Library,0
9/26/2023,9,26,2023,RAC-E,0
9/26/2023,9,26,2023,RAC-N,0
9/26/2023,9,26,2023,RAC-S,0
9/26/2023,9,26,2023,RAC-W,0
9/27/2023,9,27,2023,Allen Center,0
9/27/2023,9,27,2023,KGH-E,0
9/27/2023,9,27,2023,KGH-N,0
9/27/2023,9,27,2023,KGH-S,0
9/27/2023,9,27,2023,KGH-W,0
9/27/2023,9,27,2023,Mudd Library,0
9/27/2023,9,27,2023,RAC-E,0
9/27/2023,9,27,2023,RAC-N,0
9/27/2023,9,27,2023,RAC-S,0
9/27/2023,9,27,2023,RAC-W,0
9/28/2023,9,28,2023,Allen Center,0
9/28/2023,9,28,2023,KGH-E,0
9/28/2023,9,28,2023,KGH-N,0
9/28/2023,9,28,2023,KGH-S,0
9/28/2023,9,28,2023,KGH-W,0
9/28/2023,9,28,2023,Mudd Library,0
9/28/2023,9,28,2023,RAC-E,0
9/28/2023,9,28,2023,RAC-N,0
9/28/2023,9,28,2023,RAC-S,0
9/28/2023,9,28,2023,RAC-W,0
9/29/2023,9,29,2023,Allen Center,0
9/29/2023,9,29,2023,KGH-E,0
9/29/2023,9,29,2023,KGH-N,0
9/29/2023,9,29,2023,KGH-S,0
9/29/2023,9,29,2023,KGH-W,0
9/29/2023,9,29,2023,Mudd Library,0
9/29/2023,9,29,2023,RAC-E,0
9/29/2023,9,29,2023,RAC-N,0
9/29/2023,9,29,2023,RAC-S,0
9/29/2023,9,29,2023,RAC-W,0
9/30/2023,9,30,2023,Allen Center,0
9/30/2023,9,30,2023,KGH-E,0
9/30/2023,9,30,2023,KGH-N,0
9/30/2023,9,30,2023,KGH-S,0
9/30/2023,9,30,2023,KGH-W,0
9/30/2023,9,30,2023,Mudd Library,0
9/30/2023,9,30,2023,RAC-E,0
9/30/2023,9,30,2023,RAC-N,0
9/30/2023,9,30,2023,RAC-S,0
9/30/2023,9,30,2023,RAC-W,0
10/1/2023,10,1,2023,Allen Center,0
10/1/2023,10,1,2023,KGH-E,0
10/1/2023,10,1,2023,KGH-N,0
10/1/2023,10,1,2023,KGH-S,0
10/1/2023,10,1,2023,KGH-W,0
10/1/2023,10,1,2023,Mudd Library,0
10/1/2023,10,1,2023,RAC-E,0
10/1/2023,10,1,2023,RAC-N,0
10/1/2023,10,1,2023,RAC-S,0
10/1/2023,10,1,2023,RAC-W,0
10/2/2023,10,2,2023,Allen Center,0
10/2/2023,10,2,2023,KGH-E,0
10/2/2023,10,2,2023,KGH-N,0
10/2/2023,10,2,2023,KGH-S,0
10/2/2023,10,2,2023,KGH-W,0
10/2/2023,10,2,2023,Mudd Library,0
10/2/2023,10,2,2023,RAC-E,0
10/2/2023,10,2,2023,RAC-N,0
10/2/2023,10,2,2023,RAC-S,0
10/2/2023,10,2,2023,RAC-W,0
10/3/2023,10,3,2023,Allen Center,0
10/3/2023,10,3,2023,KGH-E,0
10/3/2023,10,3,2023,KGH-N,0
10/3/2023,10,3,2023,KGH-S,0
10/3/2023,10,3,2023,KGH-W,0
10/3/2023,10,3,2023,Mudd Library,0
10/3/2023,10,3,2023,RAC-E,0
10/3/2023,10,3,2023,RAC-N,0
10/3/2023,10,3,2023,RAC-S,0
10/3/2023,10,3,2023,RAC-W,0
10/4/2023,10,4,2023,Allen Center,0
10/4/2023,10,4,2023,KGH-E,0
10/4/2023,10,4,2023,KGH-N,0
10/4/2023,10,4,2023,KGH-S,0
10/4/2023,10,4,2023,KGH-W,0
10/4/2023,10,4,2023,Mudd Library,2
10/4/2023,10,4,2023,Mudd Library,0
10/4/2023,10,4,2023,RAC-E,0
10/4/2023,10,4,2023,RAC-N,0
10/4/2023,10,4,2023,RAC-S,0
10/4/2023,10,4,2023,RAC-W,0
10/5/2023,10,5,2023,Allen Center,0
10/5/2023,10,5,2023,KGH-E,6
10/5/2023,10,5,2023,KGH-E,0
10/5/2023,10,5,2023,KGH-N,0
10/5/2023,10,5,2023,KGH-S,2
10/5/2023,10,5,2023,KGH-S,0
10/5/2023,10,5,2023,KGH-W,8
10/5/2023,10,5,2023,KGH-W,0
10/5/2023,10,5,2023,Mudd Library,6
10/5/2023,10,5,2023,Mudd Library,0
10/5/2023,10,5,2023,RAC-E,0
10/5/2023,10,5,2023,RAC-N,5
10/5/2023,10,5,2023,RAC-N,0
10/5/2023,10,5,2023,RAC-S,1
10/5/2023,10,5,2023,RAC-S,0
10/5/2023,10,5,2023,RAC-W,0
10/6/2023,10,6,2023,Allen Center,0
10/6/2023,10,6,2023,KGH-E,8
10/6/2023,10,6,2023,KGH-E,0
10/6/2023,10,6,2023,KGH-N,4
10/6/2023,10,6,2023,KGH-N,0
10/6/2023,10,6,2023,KGH-S,2
10/6/2023,10,6,2023,KGH-S,0
10/6/2023,10,6,2023,KGH-W,6
10/6/2023,10,6,2023,KGH-W,0
10/6/2023,10,6,2023,Mudd Library,20
10/6/2023,10,6,2023,Mudd Library,0
10/6/2023,10,6,2023,RAC-E,3
10/6/2023,10,6,2023,RAC-E,0
10/6/2023,10,6,2023,RAC-N,9
10/6/2023,10,6,2023,RAC-N,0
10/6/2023,10,6,2023,RAC-S,12
10/6/2023,10,6,2023,RAC-S,0
10/6/2023,10,6,2023,RAC-W,0
10/7/2023,10,7,2023,Allen Center,0
10/7/2023,10,7,2023,KGH-E,4
10/7/2023,10,7,2023,KGH-E,0
10/7/2023,10,7,2023,KGH-N,2
10/7/2023,10,7,2023,KGH-N,0
10/7/2023,10,7,2023,KGH-S,2
10/7/2023,10,7,2023,KGH-S,0
10/7/2023,10,7,2023,KGH-W,0
10/7/2023,10,7,2023,Mudd Library,16
10/7/2023,10,7,2023,Mudd Library,0
10/7/2023,10,7,2023,RAC-E,2
10/7/2023,10,7,2023,RAC-E,0
10/7/2023,10,7,2023,RAC-N,4
10/7/2023,10,7,2023,RAC-N,0
10/7/2023,10,7,2023,RAC-S,2
10/7/2023,10,7,2023,RAC-S,0
10/7/2023,10,7,2023,RAC-W,0
10/8/2023,10,8,2023,Allen Center,0
10/8/2023,10,8,2023,KGH-E,0
10/8/2023,10,8,2023,KGH-N,2
10/8/2023,10,8,2023,KGH-N,0
10/8/2023,10,8,2023,KGH-S,0
10/8/2023,10,8,2023,KGH-W,0
10/8/2023,10,8,2023,Mudd Library,16
10/8/2023,10,8,2023,Mudd Library,0
10/8/2023,10,8,2023,RAC-E,10
10/8/2023,10,8,2023,RAC-E,0
10/8/2023,10,8,2023,RAC-N,1
10/8/2023,10,8,2023,RAC-N,0
10/8/2023,10,8,2023,RAC-S,17
10/8/2023,10,8,2023,RAC-S,0
10/8/2023,10,8,2023,RAC-W,0
10/9/2023,10,9,2023,Allen Center,0
10/9/2023,10,9,2023,KGH-E,0
10/9/2023,10,9,2023,KGH-N,0
10/9/2023,10,9,2023,KGH-S,0
10/9/2023,10,9,2023,KGH-W,0
10/9/2023,10,9,2023,Mudd Library,2
10/9/2023,10,9,2023,Mudd Library,0
10/9/2023,10,9,2023,RAC-E,0
10/9/2023,10,9,2023,RAC-N,3
10/9/2023,10,9,2023,RAC-N,0
10/9/2023,10,9,2023,RAC-S,2
10/9/2023,10,9,2023,RAC-S,0
10/9/2023,10,9,2023,RAC-W,0
10/10/2023,10,10,2023,Allen Center,0
10/10/2023,10,10,2023,KGH-E,2
10/10/2023,10,10,2023,KGH-E,0
10/10/2023,10,10,2023,KGH-N,0
10/10/2023,10,10,2023,KGH-S,0
10/10/2023,10,10,2023,KGH-W,0
10/10/2023,10,10,2023,Mudd Library,0
10/10/2023,10,10,2023,RAC-E,2
10/10/2023,10,10,2023,RAC-E,0
10/10/2023,10,10,2023,RAC-N,0
10/10/2023,10,10,2023,RAC-S,0
10/10/2023,10,10,2023,RAC-W,0
10/11/2023,10,11,2023,Allen Center,0
10/11/2023,10,11,2023,KGH-E,0
10/11/2023,10,11,2023,KGH-N,0
10/11/2023,10,11,2023,KGH-S,0
10/11/2023,10,11,2023,KGH-W,0
10/11/2023,10,11,2023,Mudd Library,0
10/11/2023,10,11,2023,RAC-E,0
10/11/2023,10,11,2023,RAC-N,0
10/11/2023,10,11,2023,RAC-S,2
10/11/2023,10,11,2023,RAC-S,0
10/11/2023,10,11,2023,RAC-W,0
10/12/2023,10,12,2023,Allen Center,0
10/12/2023,10,12,2023,KGH-E,0
10/12/2023,10,12,2023,KGH-N,0
10/12/2023,10,12,2023,KGH-S,2
10/12/2023,10,12,2023,KGH-S,0
10/12/2023,10,12,2023,KGH-W,2
10/12/2023,10,12,2023,KGH-W,0
10/12/2023,10,12,2023,Mudd Library,0
10/12/2023,10,12,2023,RAC-E,0
10/12/2023,10,12,2023,RAC-N,0
10/12/2023,10,12,2023,RAC-S,0
10/12/2023,10,12,2023,RAC-W,0
10/13/2023,10,13,2023,Allen Center,0
10/13/2023,10,13,2023,KGH-E,0
10/13/2023,10,13,2023,KGH-N,0
10/13/2023,10,13,2023,KGH-S,0
10/13/2023,10,13,2023,KGH-W,0
10/13/2023,10,13,2023,Mudd Library,0
10/13/2023,10,13,2023,RAC-E,0
10/13/2023,10,13,2023,RAC-N,2
10/13/2023,10,13,2023,RAC-N,0
10/13/2023,10,13,2023,RAC-S,3
10/13/2023,10,13,2023,RAC-S,0
10/13/2023,10,13,2023,RAC-W,0
10/14/2023,10,14,2023,Allen Center,0
10/14/2023,10,14,2023,KGH-E,0
10/14/2023,10,14,2023,KGH-N,0
10/14/2023,10,14,2023,KGH-S,0
10/14/2023,10,14,2023,KGH-W,0
10/14/2023,10,14,2023,Mudd Library,0
10/14/2023,10,14,2023,RAC-E,0
10/14/2023,10,14,2023,RAC-N,0
10/14/2023,10,14,2023,RAC-S,0
10/14/2023,10,14,2023,RAC-W,0
10/15/2023,10,15,2023,Allen Center,2
10/15/2023,10,15,2023,Allen Center,0
10/15/2023,10,15,2023,KGH-E,6
10/15/2023,10,15,2023,KGH-E,0
10/15/2023,10,15,2023,KGH-N,2
10/15/2023,10,15,2023,KGH-N,0
10/15/2023,10,15,2023,KGH-S,10
10/15/2023,10,15,2023,KGH-S,0
10/15/2023,10,15,2023,KGH-W,6
10/15/2023,10,15,2023,KGH-W,0
10/15/2023,10,15,2023,Mudd Library,20
10/15/2023,10,15,2023,Mudd Library,0
10/15/2023,10,15,2023,RAC-E,5
10/15/2023,10,15,2023,RAC-E,0
10/15/2023,10,15,2023,RAC-N,0
10/15/2023,10,15,2023,RAC-S,2
10/15/2023,10,15,2023,RAC-S,0
10/15/2023,10,15,2023,RAC-W,0
10/16/2023,10,16,2023,Allen Center,0
10/16/2023,10,16,2023,KGH-E,0
10/16/2023,10,16,2023,KGH-N,0
10/16/2023,10,16,2023,KGH-S,0
10/16/2023,10,16,2023,KGH-W,10
10/16/2023,10,16,2023,KGH-W,0
10/16/2023,10,16,2023,Mudd Library,4
10/16/2023,10,16,2023,Mudd Library,0
10/16/2023,10,16,2023,RAC-E,2
10/16/2023,10,16,2023,RAC-E,0
10/16/2023,10,16,2023,RAC-N,0
10/16/2023,10,16,2023,RAC-S,0
10/16/2023,10,16,2023,RAC-W,0
10/17/2023,10,17,2023,Allen Center,4
10/17/2023,10,17,2023,Allen Center,0
10/17/2023,10,17,2023,KGH-E,0
10/17/2023,10,17,2023,KGH-N,0
10/17/2023,10,17,2023,KGH-S,2
10/17/2023,10,17,2023,KGH-S,0
10/17/2023,10,17,2023,KGH-W,0
10/17/2023,10,17,2023,Mudd Library,2
10/17/2023,10,17,2023,Mudd Library,0
10/17/2023,10,17,2023,RAC-E,0
10/17/2023,10,17,2023,RAC-N,0
10/17/2023,10,17,2023,RAC-S,2
10/17/2023,10,17,2023,RAC-S,0
10/17/2023,10,17,2023,RAC-W,0
10/18/2023,10,18,2023,Allen Center,0
10/18/2023,10,18,2023,KGH-E,0
10/18/2023,10,18,2023,KGH-N,0
10/18/2023,10,18,2023,KGH-S,0
10/18/2023,10,18,2023,KGH-W,0
10/18/2023,10,18,2023,Mudd Library,0
10/18/2023,10,18,2023,RAC-E,0
10/18/2023,10,18,2023,RAC-N,0
10/18/2023,10,18,2023,RAC-S,0
10/18/2023,10,18,2023,RAC-W,0
10/19/2023,10,19,2023,Allen Center,2
10/19/2023,10,19,2023,Allen Center,0
10/19/2023,10,19,2023,KGH-E,0
10/19/2023,10,19,2023,KGH-N,0
10/19/2023,10,19,2023,KGH-S,0
10/19/2023,10,19,2023,KGH-W,2
10/19/2023,10,19,2023,KGH-W,0
10/19/2023,10,19,2023,Mudd Library,0
10/19/2023,10,19,2023,RAC-E,0
10/19/2023,10,19,2023,RAC-N,3
10/19/2023,10,19,2023,RAC-N,0
10/19/2023,10,19,2023,RAC-S,0
10/19/2023,10,19,2023,RAC-W,0
10/20/2023,10,20,2023,Allen Center,0
10/20/2023,10,20,2023,KGH-E,2
10/20/2023,10,20,2023,KGH-E,0
10/20/2023,10,20,2023,KGH-N,0
10/20/2023,10,20,2023,KGH-S,2
10/20/2023,10,20,2023,KGH-S,0
10/20/2023,10,20,2023,KGH-W,0
10/20/2023,10,20,2023,Mudd Library,0
10/20/2023,10,20,2023,RAC-E,0
10/20/2023,10,20,2023,RAC-N,0
10/20/2023,10,20,2023,RAC-S,0
10/20/2023,10,20,2023,RAC-W,0
10/21/2023,10,21,2023,Allen Center,0
10/21/2023,10,21,2023,KGH-E,2
10/21/2023,10,21,2023,KGH-E,0
10/21/2023,10,21,2023,KGH-N,0
10/21/2023,10,21,2023,KGH-S,6
10/21/2023,10,21,2023,KGH-S,0
10/21/2023,10,21,2023,KGH-W,0
10/21/2023,10,21,2023,Mudd Library,6
10/21/2023,10,21,2023,Mudd Library,0
10/21/2023,10,21,2023,RAC-E,0
10/21/2023,10,21,2023,RAC-N,2
10/21/2023,10,21,2023,RAC-N,0
10/21/2023,10,21,2023,RAC-S,0
10/21/2023,10,21,2023,RAC-W,0
10/22/2023,10,22,2023,Allen Center,0
10/22/2023,10,22,2023,KGH-E,2
10/22/2023,10,22,2023,KGH-E,0
10/22/2023,10,22,2023,KGH-N,0
10/22/2023,10,22,2023,KGH-S,2
10/22/2023,10,22,2023,KGH-S,0
10/22/2023,10,22,2023,KGH-W,0
10/22/2023,10,22,2023,Mudd Library,4
10/22/2023,10,22,2023,Mudd Library,0
10/22/2023,10,22,2023,RAC-E,0
10/22/2023,10,22,2023,RAC-N,4
10/22/2023,10,22,2023,RAC-N,0
10/22/2023,10,22,2023,RAC-S,0
10/22/2023,10,22,2023,RAC-W,0
10/23/2023,10,23,2023,Allen Center,0
10/23/2023,10,23,2023,KGH-E,0
10/23/2023,10,23,2023,KGH-N,0
10/23/2023,10,23,2023,KGH-S,0
10/23/2023,10,23,2023,KGH-W,0
10/23/2023,10,23,2023,Mudd Library,0
10/23/2023,10,23,2023,RAC-E,0
10/23/2023,10,23,2023,RAC-N,2
10/23/2023,10,23,2023,RAC-N,0
10/23/2023,10,23,2023,RAC-S,0
10/23/2023,10,23,2023,RAC-W,0
10/24/2023,10,24,2023,Allen Center,0
10/24/2023,10,24,2023,KGH-E,0
10/24/2023,10,24,2023,KGH-N,0
10/24/2023,10,24,2023,KGH-S,0
10/24/2023,10,24,2023,KGH-W,0
10/24/2023,10,24,2023,Mudd Library,0
10/24/2023,10,24,2023,RAC-E,0
10/24/2023,10,24,2023,RAC-N,0
10/24/2023,10,24,2023,RAC-S,0
10/24/2023,10,24,2023,RAC-W,0
10/25/2023,10,25,2023,Allen Center,0
10/25/2023,10,25,2023,KGH-E,0
10/25/2023,10,25,2023,KGH-N,0
10/25/2023,10,25,2023,KGH-S,0
